COUNTRY,ID,Neighbourhood,Government,Scientist,Journalist,Doctor and Nurses,Philantropist,Traditional Healers
Ivory Coast,148039738,1,99,99,2,99,99,99
Ivory Coast,141948147,4,2,2,3,2,3,1
Ivory Coast,147974662,3,3,3,4,3,3,3
Ivory Coast,186469301,3,3,3,3,4,4,1
Ivory Coast,175101868,3,3,3,3,1,3,2
Ivory Coast,130847456,3,3,3,2,2,2,2
Ivory Coast,164790256,1,1,1,1,1,2,1
Ivory Coast,173797916,3,2,99,3,2,2,1
Ivory Coast,154224224,2,3,2,2,2,4,2
Ivory Coast,116841950,3,3,3,3,3,3,3
Ivory Coast,122658242,3,1,99,2,2,1,1
Ivory Coast,129508017,3,3,3,3,3,3,1
Ivory Coast,199491925,3,1,1,3,1,3,3
Ivory Coast,183382003,3,3,1,3,1,3,2
Ivory Coast,121425780,4,4,2,2,1,3,3
Ivory Coast,184801203,3,3,3,99,3,4,4
Ivory Coast,155251717,2,1,99,2,2,2,2
Ivory Coast,204475795,99,99,99,99,99,99,99
Ivory Coast,208032289,4,1,1,1,4,4,1
Ivory Coast,186280517,1,3,3,1,3,2,1
Ivory Coast,195229355,3,99,1,99,2,2,2
Ivory Coast,135664169,3,3,1,3,3,1,4
Ivory Coast,191229723,3,4,3,4,3,3,3
Ivory Coast,119298758,2,3,2,4,2,3,4
Ivory Coast,185787961,3,2,3,3,2,3,3
Ivory Coast,188191595,3,4,3,4,4,4,4
Ivory Coast,116444049,3,99,99,99,3,99,3
Ivory Coast,206354137,3,1,1,1,1,1,3
Ivory Coast,137876920,99,99,1,3,2,99,3
Ivory Coast,148400705,3,99,3,99,2,3,3
Ivory Coast,142166484,3,3,3,2,2,4,3
Ivory Coast,122885698,4,3,99,3,2,1,2
Ivory Coast,136888867,99,2,2,3,2,2,3
Ivory Coast,198211092,2,2,1,2,4,3,3
Ivory Coast,189862416,3,3,99,2,3,4,3
Ivory Coast,193304765,3,4,3,3,3,3,1
Ivory Coast,134864126,4,2,3,2,2,4,4
Ivory Coast,171361017,2,1,1,2,1,1,1
Ivory Coast,129390481,4,4,4,4,2,4,4
Ivory Coast,173493596,4,4,4,3,3,3,2
Ivory Coast,112547766,99,4,2,3,1,2,3
Ivory Coast,151373982,4,4,4,4,4,4,4
Ivory Coast,173331272,1,3,3,1,1,1,1
Ivory Coast,126121124,2,99,3,3,1,1,1
Ivory Coast,154318196,2,3,3,3,2,99,2
Ivory Coast,189568101,2,1,1,1,1,1,2
Ivory Coast,173479469,4,1,3,4,3,3,4
Ivory Coast,153554825,2,2,1,3,2,2,2
Ivory Coast,200946581,2,2,3,3,3,4,2
Ivory Coast,208179747,4,3,1,3,1,3,4
Ivory Coast,184133337,3,4,3,3,3,4,3
Ivory Coast,157496584,4,2,2,3,2,2,3
Ivory Coast,117659579,2,2,3,2,2,3,3
Ivory Coast,144051662,3,3,2,2,2,2,3
Ivory Coast,198414102,3,2,3,3,3,3,1
Ivory Coast,189503776,4,4,4,4,3,2,1
Ivory Coast,131776591,3,3,3,3,2,3,3
Ivory Coast,175405915,3,4,3,3,3,2,3
Ivory Coast,141795564,3,1,1,2,2,3,3
Ivory Coast,161688183,4,2,2,4,4,2,3
Ivory Coast,159533332,1,2,2,4,2,4,4
Ivory Coast,201947185,99,4,99,4,99,99,99
Ivory Coast,207504878,3,3,1,3,3,1,3
Ivory Coast,190888859,4,99,4,4,3,4,1
Ivory Coast,208366301,3,3,3,3,3,3,3
Ivory Coast,165365602,3,4,3,4,3,3,3
Ivory Coast,151411558,2,2,2,3,3,2,2
Ivory Coast,179974695,3,1,1,3,3,99,3
Ivory Coast,154453229,3,3,3,3,3,3,3
Ivory Coast,200776470,3,4,4,4,3,4,4
Ivory Coast,141201114,2,2,2,2,1,2,1
Ivory Coast,125854657,99,2,3,3,3,3,3
Ivory Coast,200580130,4,4,1,4,3,3,3
Ivory Coast,162492681,3,3,1,2,1,3,2
Ivory Coast,159737593,4,3,3,4,1,2,3
Ivory Coast,199865691,2,3,2,3,3,3,3
Ivory Coast,122790447,4,4,4,4,4,3,4
Ivory Coast,163491162,2,4,1,4,1,2,2
Ivory Coast,204649760,3,1,99,1,1,1,1
Ivory Coast,133551999,3,99,3,3,3,3,3
Ivory Coast,149996108,2,4,3,4,3,3,4
Ivory Coast,142020819,4,4,3,4,2,4,2
Ivory Coast,119327428,3,99,1,3,1,2,3
Ivory Coast,199056523,3,3,2,3,2,3,3
Ivory Coast,175356940,1,2,1,3,2,2,3
Ivory Coast,205154800,2,2,2,2,2,1,2
Ivory Coast,153847102,2,1,2,99,1,3,3
Ivory Coast,124821664,3,3,3,4,4,4,2
Ivory Coast,200922299,4,4,2,1,1,4,1
Ivory Coast,162322756,4,4,4,4,2,3,3
Ivory Coast,172262751,3,4,4,3,3,4,2
Ivory Coast,185310705,1,2,2,1,2,3,1
Ivory Coast,131419902,1,4,3,99,1,2,2
Ivory Coast,127956780,3,4,3,3,2,2,3
Ivory Coast,137572757,4,4,3,3,3,3,3
Ivory Coast,187862364,3,4,1,1,1,1,2
Ivory Coast,142277772,3,3,3,3,3,3,3
Ivory Coast,189394430,4,3,4,3,2,3,4
Ivory Coast,192108540,2,4,99,3,3,2,2
Ivory Coast,116124594,2,3,4,4,3,3,1
Ivory Coast,135083993,3,3,2,2,2,4,1
Ivory Coast,159101080,3,99,3,4,3,3,3
Ivory Coast,205777970,4,1,3,1,1,4,2
Ivory Coast,191099100,99,99,99,99,1,99,99
Ivory Coast,206874283,2,99,99,99,2,99,99
Ivory Coast,168625990,3,2,1,2,2,3,2
Ivory Coast,203238432,2,2,2,3,2,3,3
Ivory Coast,158650733,3,3,3,3,3,3,3
Ivory Coast,115109309,3,1,3,3,3,1,3
Ivory Coast,141581761,3,3,3,3,4,4,3
Ivory Coast,182066508,3,4,3,4,3,2,3
Ivory Coast,162327038,1,1,4,4,3,4,1
Ivory Coast,111341189,4,4,99,2,2,4,2
Ivory Coast,141399701,3,99,2,1,1,4,99
Ivory Coast,180046742,1,3,3,99,3,99,4
Ivory Coast,126018204,1,2,1,3,3,2,2
Ivory Coast,145260675,4,4,99,99,4,4,4
Ivory Coast,127011479,3,3,1,3,1,1,3
Ivory Coast,204891587,99,99,99,99,99,99,99
Ivory Coast,158225132,3,2,2,3,3,3,3
Ivory Coast,125085911,99,2,2,99,3,99,4
Ivory Coast,168353495,2,99,4,99,1,99,3
Ivory Coast,163754478,2,3,3,3,2,2,3
Ivory Coast,141628781,1,2,2,99,2,3,3
Ivory Coast,209916789,1,1,1,1,1,2,2
Ivory Coast,209453001,4,3,3,4,4,3,4
Ivory Coast,120426480,3,4,3,4,3,4,1
Latvia,156688711,2,3,2,3,2,2,2
Latvia,186232899,2,3,2,3,2,2,4
Latvia,160501564,3,2,1,3,1,1,4
Latvia,142725843,2,2,3,2,2,2,4
Latvia,115515134,2,2,1,2,1,2,3
Latvia,186808071,3,3,1,3,2,2,3
Latvia,124751581,2,2,1,2,2,2,99
Latvia,184757160,1,3,2,3,2,3,3
Latvia,195877678,1,2,2,2,2,2,3
Latvia,209057348,2,3,1,3,2,2,3
Latvia,181070619,2,99,99,2,2,2,3
Latvia,167754925,99,3,3,3,2,3,4
Latvia,133190080,2,3,2,2,2,2,4
Latvia,192579383,2,3,1,3,1,1,4
Latvia,195598165,2,3,2,2,2,2,3
Latvia,140947642,1,1,1,4,1,2,1
Latvia,142287246,2,2,1,2,1,1,2
Latvia,199004408,3,3,2,3,3,2,3
Latvia,203539454,2,2,2,2,2,2,4
Latvia,166741972,2,1,1,1,1,2,3
Latvia,174833519,1,3,99,3,99,99,4
Latvia,148522280,2,3,1,2,1,1,2
Latvia,149168099,99,2,1,2,2,2,4
Latvia,142449383,2,2,1,3,2,2,3
Latvia,189505424,99,2,1,3,2,1,4
Latvia,185152642,1,3,2,2,2,3,3
Latvia,158860296,2,3,2,3,2,2,4
Latvia,158233060,1,3,1,1,1,2,99
Latvia,204218304,2,4,2,2,1,2,1
Latvia,117055304,2,2,2,2,2,99,3
Latvia,165793472,2,3,2,2,2,2,3
Latvia,209169846,2,3,1,2,1,2,4
Latvia,199793676,1,3,2,3,2,2,4
Latvia,175893837,2,3,99,4,1,3,4
Latvia,140335429,3,3,2,3,2,3,3
Latvia,140166220,3,2,1,2,1,2,4
Latvia,190115778,2,4,2,2,2,3,3
Latvia,174709098,1,2,2,2,2,2,3
Latvia,196328599,1,3,2,3,2,1,4
Latvia,116448430,1,3,2,3,2,3,4
Latvia,114043361,2,4,4,3,1,2,4
Latvia,153763019,2,3,2,3,2,2,4
Latvia,131828835,1,99,1,99,1,3,99
Latvia,124512209,99,4,4,4,3,99,3
Latvia,163431849,2,3,3,3,2,2,3
Latvia,132537260,2,3,2,2,2,2,3
Latvia,202073734,1,4,1,4,1,3,99
Latvia,162451124,2,3,2,3,2,2,4
Latvia,115368034,3,4,2,2,2,2,4
Latvia,201799570,2,2,2,3,2,3,4
Latvia,167819085,3,2,2,2,2,2,3
Latvia,141402937,2,3,2,3,2,2,4
Latvia,183677799,2,3,2,3,2,3,3
Latvia,150569709,3,3,3,3,3,2,3
Latvia,150663830,2,3,2,2,2,2,3
Latvia,186061449,2,4,3,4,2,2,4
Latvia,161704664,3,3,2,2,2,2,2
Latvia,136959507,2,3,2,99,2,3,3
Latvia,114629524,2,2,2,2,2,2,99
Latvia,111690390,1,4,1,3,3,4,4
Latvia,127019264,1,2,1,1,1,3,1
Latvia,203963564,2,4,3,2,2,3,4
Latvia,125936967,2,2,2,3,2,3,4
Latvia,132078211,1,1,1,99,1,1,1
Latvia,129624191,2,3,99,99,3,99,3
Latvia,133068385,1,2,99,2,1,2,4
Latvia,202124010,99,1,1,2,1,1,1
Latvia,202768543,99,2,2,3,1,2,99
Latvia,141156297,1,3,1,2,2,2,4
Latvia,113822156,99,2,1,99,2,99,4
Latvia,112322038,1,4,1,2,2,1,4
Latvia,137885183,2,2,2,2,1,1,3
Latvia,118565569,2,3,3,2,2,3,3
Latvia,146506361,1,4,3,4,2,4,4
Latvia,154918610,99,1,1,2,2,99,3
Latvia,141152867,99,99,2,3,1,99,2
Latvia,178514911,2,3,1,3,1,99,4
Latvia,145833297,1,4,2,2,1,1,2
Latvia,154835146,2,3,2,3,2,2,2
Latvia,195068068,4,3,99,4,1,1,2
Latvia,199862448,1,4,2,4,99,4,2
Latvia,183762163,3,2,1,2,1,2,4
Latvia,203005677,2,2,2,2,2,2,4
Latvia,126695244,1,99,99,99,1,2,4
Latvia,112399747,2,4,2,3,2,2,4
Latvia,189652629,2,2,2,3,2,2,2
Latvia,207915948,1,1,1,1,1,1,4
Latvia,149168399,1,2,2,2,2,2,2
Latvia,189198993,1,2,2,2,2,2,3
Latvia,135432134,2,1,1,1,1,1,4
Latvia,193259775,1,4,2,4,3,2,4
Latvia,112995136,2,2,2,3,1,2,2
Latvia,210678319,4,4,99,3,2,99,4
Latvia,192799515,2,3,3,3,2,2,4
Latvia,151654187,2,2,1,99,2,3,99
Latvia,138108907,2,3,2,2,2,2,3
Latvia,134234817,2,3,1,3,2,2,3
Latvia,170044780,1,3,1,2,1,1,3
Latvia,189274241,2,1,1,4,1,2,4
Latvia,190973292,3,2,2,3,2,2,4
Latvia,150845712,3,3,1,4,3,99,4
Latvia,170723618,1,2,2,2,2,2,3
Latvia,123671951,2,4,99,4,2,2,99
Latvia,210222559,2,1,1,2,1,1,2
Latvia,198968549,1,2,2,2,2,2,3
Latvia,197631516,2,4,2,2,1,3,3
Latvia,172288385,3,3,2,2,2,2,2
Latvia,163027235,2,2,2,99,2,2,99
Latvia,196090048,1,1,1,1,1,1,1
Latvia,175877287,1,4,2,4,4,4,2
Latvia,189564194,3,3,1,1,1,1,3
Latvia,130177981,2,2,2,2,2,2,2
Latvia,195930873,2,4,2,4,1,2,4
Latvia,138089175,1,2,1,2,2,2,2
Latvia,127107577,1,1,1,2,1,1,1
Latvia,184764875,2,2,2,2,1,1,4
Latvia,184709454,2,2,1,2,2,2,3
Latvia,138568954,1,2,2,2,1,2,4
Latvia,141421500,2,2,1,3,1,1,2
Latvia,209486787,2,1,1,99,1,1,4
Latvia,147832458,1,3,2,3,2,2,3
Latvia,205039705,2,3,2,2,1,2,3
Latvia,136662594,2,3,2,3,2,2,3
Latvia,196917850,3,2,3,3,2,2,3
Latvia,181766847,4,3,3,4,2,2,4
Latvia,117727626,1,1,1,3,2,1,3
Latvia,152708422,2,4,4,4,2,2,2
Latvia,134796004,1,3,2,2,2,2,3
Latvia,185894799,3,2,1,3,2,2,3
Latvia,181788561,1,1,1,1,1,1,3
Latvia,192491265,2,2,1,2,2,3,3
Latvia,173645343,2,3,1,2,2,2,3
Latvia,159150857,1,3,3,3,2,4,4
Latvia,150955549,3,2,1,2,1,2,4
Latvia,166960829,1,3,1,3,2,1,2
Latvia,162989881,1,2,1,99,1,1,99
Latvia,137670291,1,2,1,2,1,1,3
Latvia,157573253,2,2,2,3,2,2,2
Latvia,129589547,2,3,2,3,2,2,3
Latvia,120869126,2,3,2,2,2,2,2
Latvia,127305594,2,1,1,1,2,2,3
Latvia,133863168,3,3,2,4,2,2,2
Latvia,196822665,2,4,1,4,2,2,2
Latvia,156318046,2,4,4,3,2,2,99
Latvia,179644625,1,3,2,3,1,2,99
Latvia,129299067,4,4,2,3,2,2,3
Latvia,190717475,1,2,1,2,2,1,99
Latvia,162954305,3,4,99,99,99,99,99
Latvia,167462937,2,2,2,2,2,2,4
Latvia,137158242,2,4,1,3,2,3,99
Latvia,205360353,2,2,2,2,2,2,3
Latvia,125441888,1,4,2,2,2,1,2
Latvia,145212321,1,3,1,3,1,1,4
Latvia,131521338,3,3,1,4,3,1,1
Latvia,160124529,2,2,1,3,2,1,3
Latvia,197091845,1,4,1,1,4,1,1
Latvia,202880885,4,1,1,2,3,1,2
Latvia,172245550,4,4,1,2,2,3,4
Latvia,192068556,1,2,1,1,1,3,4
Latvia,124679603,1,2,1,2,1,2,4
Latvia,180996638,2,99,2,3,2,99,99
Latvia,199238172,2,2,1,3,1,3,4
Latvia,132265689,99,4,1,1,1,1,4
Latvia,189179672,3,3,1,1,1,1,1
Latvia,145104638,2,3,1,2,2,2,4
Latvia,127640825,3,3,2,3,2,4,3
Latvia,113542067,3,4,2,3,2,2,3
Latvia,171052967,1,2,1,4,1,2,4
Latvia,120291193,99,3,2,4,2,1,3
Latvia,112502976,1,3,2,3,2,1,1
Latvia,171502104,3,3,2,2,2,2,4
Latvia,193210896,1,3,2,3,1,1,4
Latvia,209791459,2,1,1,1,1,1,1
Latvia,170426730,2,3,2,3,1,4,3
Latvia,160641207,2,3,1,2,2,1,4
Latvia,208776789,3,4,1,2,1,2,4
Latvia,163789618,1,4,99,2,2,2,99
Latvia,141606207,1,2,1,99,2,3,4
Latvia,204347627,2,2,2,2,2,2,99
Latvia,136682105,2,3,1,2,2,2,2
Latvia,149073043,1,1,99,99,3,99,4
Latvia,189938858,2,3,2,2,2,2,99
Latvia,156304746,1,4,1,1,1,1,4
Latvia,130812673,1,3,99,4,1,1,99
Latvia,199022394,3,2,2,2,2,1,3
Latvia,194531832,1,4,2,2,2,2,99
Latvia,176543968,2,99,1,4,1,2,3
Latvia,113530884,3,4,2,4,2,4,4
Latvia,118094385,4,4,1,99,2,1,2
Latvia,155239824,1,2,3,3,2,4,3
Latvia,141584936,1,2,2,3,3,3,4
Latvia,157389714,2,4,2,3,3,2,4
Latvia,164243544,1,1,1,3,1,2,4
Latvia,186336423,2,1,1,1,2,3,4
Latvia,114328285,2,1,1,2,1,1,4
Latvia,117336296,2,2,1,2,2,1,4
Latvia,142662194,1,2,1,2,2,99,3
Latvia,171880865,1,3,2,2,2,2,2
Latvia,168212487,1,2,1,2,2,1,3
Latvia,178220580,4,3,1,4,1,2,4
Latvia,130895025,3,2,2,2,1,2,2
Latvia,184512939,2,4,2,4,2,2,4
Latvia,181007308,1,4,1,2,3,4,4
Latvia,204431683,1,99,2,2,1,3,99
Latvia,210948837,2,3,2,4,2,3,4
Latvia,182334297,99,2,1,2,1,2,4
Latvia,119660328,99,4,3,2,3,2,4
Latvia,115453863,1,4,3,2,4,4,4
Latvia,112316709,1,3,2,2,2,99,3
Latvia,136768935,1,2,2,2,2,2,2
Latvia,178067541,2,4,2,3,2,3,4
Latvia,152747404,1,4,2,2,1,1,2
Latvia,119234139,1,4,2,3,4,3,3
Latvia,193000496,1,3,2,2,2,2,4
Latvia,151886802,1,3,2,2,1,1,2
Latvia,158557182,3,2,1,3,1,1,2
Latvia,142084861,2,2,99,3,2,99,3
Latvia,158190006,1,3,1,2,1,2,1
Latvia,195514538,1,4,2,3,1,2,3
Latvia,194001558,2,4,1,3,1,99,3
Latvia,130831401,4,3,2,3,2,2,4
Latvia,113762668,1,2,2,2,1,99,99
Latvia,202717704,4,3,3,99,2,2,4
Latvia,196924437,1,3,2,99,2,2,4
Latvia,138484382,1,1,2,2,1,1,2
Latvia,127346207,1,3,2,3,2,2,3
Latvia,138832227,2,3,2,2,2,3,3
Latvia,125946366,2,3,1,2,2,3,4
Latvia,151986005,2,3,99,3,3,2,2
Latvia,143744888,3,2,2,2,2,3,4
Latvia,209016281,2,3,2,3,1,2,3
Latvia,163165922,2,2,2,2,2,2,4
Latvia,112218949,2,99,99,4,1,1,99
Latvia,135664931,1,2,1,2,1,2,4
Latvia,184351047,2,99,99,2,2,99,3
Latvia,129058006,1,1,1,4,1,1,4
Latvia,185447015,3,99,1,3,99,1,3
Latvia,122991156,2,2,2,1,2,1,4
Latvia,118228269,2,2,2,2,1,2,3
Latvia,171144156,2,3,1,3,1,1,2
Latvia,188755550,2,4,2,2,2,1,3
Latvia,192180965,1,3,1,2,1,2,4
Latvia,205507903,4,3,1,2,1,4,4
Latvia,155201494,2,4,2,2,1,3,4
Latvia,127686484,2,2,2,2,2,2,3
Latvia,168904576,2,3,2,3,2,2,4
Latvia,124620031,4,3,2,2,2,3,4
Latvia,200775988,4,4,2,3,3,2,4
Latvia,135373397,99,2,2,3,1,2,3
Latvia,169560987,2,2,1,1,1,1,4
Latvia,141189446,2,4,2,4,2,2,4
Latvia,205436264,2,3,2,3,2,2,3
Latvia,128850780,99,4,2,99,2,1,4
Latvia,170685865,1,3,1,2,2,2,99
Latvia,137824993,99,4,99,99,3,2,4
Latvia,165120106,1,2,1,99,1,1,4
Latvia,138106007,1,4,1,4,2,1,4
Latvia,113433876,1,2,2,2,1,1,4
Latvia,173025484,1,3,99,3,1,1,99
Latvia,145703385,2,2,2,2,2,1,2
Latvia,133591113,2,3,1,2,2,3,4
Latvia,183178446,2,3,2,3,2,3,3
Latvia,150595432,2,2,2,2,2,2,3
Latvia,191027073,99,3,99,2,2,99,4
Latvia,167576956,1,2,1,3,1,2,4
Latvia,208681080,2,3,1,2,1,2,3
Latvia,117617282,2,3,2,2,2,2,4
Latvia,196777171,2,3,99,4,2,1,99
Latvia,139102638,2,2,1,1,1,1,3
Latvia,172274758,1,1,99,1,1,1,3
Latvia,177724962,3,3,2,4,2,2,3
Latvia,192773887,4,2,1,2,1,1,2
Latvia,167377920,2,3,2,2,2,2,99
Latvia,119433921,3,4,1,1,1,1,3
Latvia,179271546,1,4,1,2,2,2,4
Latvia,181245757,1,4,1,4,1,1,99
Latvia,170208752,2,4,2,2,2,2,2
Latvia,184396705,2,3,2,3,2,2,3
Latvia,182365068,1,2,1,2,1,1,3
Latvia,157903802,1,2,1,4,3,4,4
Latvia,163650037,1,2,1,2,1,2,2
Latvia,150748427,1,3,1,3,2,3,4
Latvia,189092438,3,3,2,3,3,2,3
Latvia,121852123,2,2,2,2,2,2,2
Latvia,198905454,2,4,3,2,2,2,2
Latvia,134874074,99,99,99,99,99,99,99
Latvia,205601563,2,4,1,4,4,2,4
Latvia,112862531,2,2,2,1,2,3,4
Latvia,201657883,2,3,3,4,2,4,2
Latvia,166587839,2,2,1,2,1,2,4
Latvia,127256438,2,3,1,2,3,99,1
Latvia,111875548,1,3,2,1,2,2,4
Latvia,188778183,2,3,2,3,2,2,2
Latvia,160701931,2,4,3,3,2,3,3
Latvia,189382475,2,3,2,3,3,2,2
Latvia,203351969,3,4,2,2,1,2,2
Latvia,121968303,1,2,1,2,1,3,2
Latvia,124351164,1,1,1,1,2,3,4
Latvia,169939271,2,4,2,2,2,2,4
Latvia,161881444,2,2,2,2,2,2,4
Latvia,154923318,99,1,99,1,3,4,4
Latvia,133802804,2,4,2,3,1,2,3
Latvia,154022620,2,3,2,2,1,2,4
Latvia,205997143,2,3,2,2,1,3,3
Latvia,173594529,1,2,1,2,1,1,1
Latvia,143469302,1,4,3,3,2,4,3
Latvia,153743505,2,4,4,4,4,4,4
Latvia,186039362,2,2,2,3,2,2,3
Latvia,185950300,99,1,1,99,1,1,1
Latvia,113407266,3,4,2,2,1,3,4
Latvia,163117735,3,2,1,2,2,2,99
Latvia,140345154,2,2,2,2,2,2,3
Latvia,120202358,2,2,1,2,1,2,4
Latvia,128996612,3,4,2,2,2,2,4
Latvia,145113169,1,4,2,2,1,2,3
Latvia,136879915,3,1,99,1,2,1,1
Latvia,148832166,99,1,99,4,1,2,4
Latvia,131054459,1,3,1,3,2,99,99
Latvia,181323401,1,2,1,2,1,99,99
Latvia,112564634,3,3,3,3,3,3,3
Latvia,153513785,1,2,1,2,1,1,2
Latvia,126921762,2,3,2,99,2,3,3
Latvia,144712762,4,1,1,1,1,1,4
Latvia,196506521,3,4,3,3,1,3,4
Latvia,186189720,2,2,2,2,2,2,3
Latvia,151242428,2,2,2,2,2,2,2
Latvia,141325185,2,3,1,3,1,2,4
Latvia,202988445,1,4,99,4,2,2,3
Latvia,209624699,1,2,99,2,2,2,99
Latvia,153879021,1,3,3,1,4,1,4
Latvia,209892196,99,4,99,4,2,99,99
Latvia,146289527,4,4,1,4,2,1,4
Latvia,111652733,2,3,99,2,99,1,4
Latvia,193957017,3,2,2,2,1,99,4
Latvia,155046258,1,3,1,2,2,99,4
Latvia,128551003,3,3,2,2,2,1,4
Latvia,119699882,2,3,2,2,1,2,3
Latvia,123885367,2,4,2,3,2,2,3
Latvia,139194819,2,2,1,2,2,99,4
Latvia,202102413,3,1,1,4,1,1,4
Latvia,174966685,2,3,2,2,2,2,3
Latvia,122171483,3,99,2,2,2,2,99
Latvia,155373230,2,3,1,1,2,1,3
Latvia,118244466,1,1,1,2,1,1,3
Latvia,200201961,3,4,1,1,2,2,3
Latvia,146163707,4,4,2,4,2,3,4
Latvia,157599744,99,2,1,99,2,99,3
Latvia,135344279,3,3,99,2,2,2,99
Latvia,204556066,3,2,1,2,1,2,4
Latvia,157590499,2,4,2,3,2,4,2
Latvia,183575745,1,1,1,2,3,1,1
Latvia,116543626,2,3,99,2,2,2,99
Latvia,124860156,1,1,99,1,1,2,4
Latvia,112611126,1,3,2,3,1,2,2
Latvia,208877122,1,1,1,1,1,1,4
Latvia,175171274,2,3,2,2,2,2,3
Latvia,130884084,3,4,99,4,3,3,4
Latvia,130577137,4,2,1,4,1,1,3
Latvia,141358381,1,3,1,2,1,1,4
Latvia,113969406,1,2,2,3,2,2,3
Latvia,155636566,2,3,99,99,2,3,99
Latvia,197665817,2,2,1,2,2,2,4
Latvia,153590582,4,4,3,3,1,1,4
Latvia,170633191,1,4,2,4,3,3,4
Latvia,140185922,2,2,2,2,2,2,4
Latvia,122015824,3,4,2,4,2,4,4
Latvia,141490078,3,3,3,3,2,2,4
Latvia,207948533,3,4,3,4,2,2,4
Latvia,155738606,2,2,3,3,3,2,2
Latvia,193964134,1,2,1,1,1,1,4
Latvia,181400045,2,1,1,2,1,2,4
Latvia,199154941,2,2,2,3,2,2,4
Latvia,179801860,4,4,2,4,1,2,4
Latvia,150740939,1,3,1,4,1,1,3
Latvia,186564304,2,4,2,2,2,99,2
Latvia,192257260,3,2,3,2,1,1,3
Latvia,157601609,3,1,2,2,1,2,2
Latvia,154269862,2,2,3,3,2,1,4
Latvia,117879172,1,3,2,2,2,2,4
Latvia,119218118,1,2,2,3,2,1,4
Latvia,162437783,2,2,2,2,2,2,3
Latvia,135496324,2,4,1,1,3,1,1
Latvia,201351209,3,99,3,3,2,3,4
Latvia,118728702,1,4,1,99,1,99,4
Latvia,157402457,2,1,1,2,1,1,4
Latvia,121877990,2,4,2,2,2,2,99
Latvia,157537193,2,3,2,2,2,3,4
Latvia,145998964,1,3,99,2,1,99,3
Latvia,150972746,2,3,2,3,2,2,3
Latvia,153622667,2,2,1,2,2,99,4
Latvia,198507578,1,1,1,1,2,99,4
Latvia,189296252,3,3,2,2,2,2,3
Latvia,117494439,2,2,2,99,1,99,99
Latvia,193066108,2,3,2,3,2,3,3
Latvia,164588148,4,4,1,3,2,3,4
Latvia,118025569,3,2,1,2,99,99,4
Latvia,148007316,1,4,1,2,3,1,2
Latvia,132871518,1,2,2,2,2,99,3
Latvia,117479401,1,2,1,2,1,2,3
Latvia,184714238,2,2,1,2,2,2,3
Latvia,154535894,1,4,3,3,3,99,4
Latvia,195757304,1,2,2,2,2,2,3
Latvia,205140867,3,4,2,4,2,2,2
Latvia,188938565,4,4,1,3,1,2,2
Latvia,138667742,1,4,1,2,1,1,99
Latvia,150154219,1,1,1,2,1,2,99
Latvia,163727241,2,4,4,2,4,4,4
Latvia,113053094,1,3,2,3,2,2,2
Latvia,180446187,2,2,2,2,2,2,3
Latvia,160238956,4,4,2,2,1,1,4
Latvia,131349567,2,99,2,3,2,2,3
Latvia,120564620,2,4,2,3,3,4,4
Latvia,115107459,2,2,2,2,2,2,4
Latvia,191251726,4,4,2,4,2,99,99
Latvia,151745702,1,2,1,4,1,1,4
Latvia,209645696,3,2,2,2,2,2,99
Latvia,141782419,2,4,99,99,99,99,3
Latvia,116001606,3,3,3,3,3,3,3
Latvia,159082712,2,3,2,3,2,2,3
Latvia,179771165,3,4,2,3,3,2,4
Latvia,187368426,2,2,2,2,1,2,3
Latvia,173710307,3,2,2,2,2,2,3
Latvia,185110252,1,1,1,1,1,1,3
Latvia,188510122,3,4,2,2,3,3,2
Latvia,135712775,4,4,4,4,4,4,4
Latvia,146771496,2,2,1,2,1,2,4
Latvia,117518874,4,4,2,2,2,2,2
Latvia,142708467,1,4,1,4,3,4,4
Latvia,137654848,1,2,1,2,1,1,3
Latvia,157749019,1,3,1,3,3,3,4
Latvia,202213562,2,2,1,2,2,2,3
Latvia,181992831,2,1,2,2,2,2,4
Latvia,121196869,2,2,2,4,2,2,99
Latvia,165721267,3,99,99,99,1,99,4
Latvia,155930425,2,2,1,2,2,2,3
Latvia,204894222,2,3,2,3,2,2,3
Latvia,188910736,1,1,1,1,2,2,1
Latvia,133770598,3,4,3,3,3,3,4
Latvia,193047486,2,99,99,99,1,99,99
Latvia,116979356,2,3,2,3,2,1,99
Latvia,187367142,1,4,99,99,99,3,4
Latvia,118078232,1,1,99,99,1,1,4
Latvia,118423620,2,3,2,99,2,2,99
Latvia,161373992,3,2,2,2,2,2,3
Latvia,171062139,3,3,2,2,2,2,3
Latvia,178567611,2,4,99,2,2,99,4
Latvia,137809687,2,3,2,3,2,2,99
Latvia,120976546,2,2,2,2,2,2,3
Latvia,135288213,1,4,1,1,1,1,99
Latvia,134797482,2,4,99,3,2,1,99
Latvia,123157059,3,2,4,3,2,2,4
Latvia,173446190,2,3,2,2,2,2,3
Latvia,173421818,2,2,1,2,2,2,4
Latvia,147962339,1,2,2,2,1,2,4
Latvia,118947947,3,3,99,3,2,99,4
Latvia,152558868,1,3,1,3,1,2,1
Latvia,197777900,2,3,2,3,2,2,3
Latvia,144316980,1,2,2,2,2,2,3
Latvia,117102967,2,3,2,3,2,2,3
Latvia,142177472,2,4,99,3,2,2,4
Latvia,162445749,2,3,2,2,2,2,3
Latvia,115507060,2,3,2,2,2,2,3
